t,wall,segment,left_cmd_x,left_cmd_y,left_cmd_z,left_cmd_qx,left_cmd_qy,left_cmd_qz,left_cmd_qw,left_ee_x,left_ee_y,left_ee_z,left_j1,left_j2,left_j3,left_j4,left_j5,left_j6,left_j7,left_ax,left_ay,left_az,left_clutch,left_scale,left_elev,left_azim,left_reach,left_valid,left_dropouts,left_elev_held,left_ik_success,left_ik_fail,left_ik_direct,left_ik_slewed,left_ik_rejected,right_cmd_x,right_cmd_y,right_cmd_z,right_cmd_qx,right_cmd_qy,right_cmd_qz,right_cmd_qw,right_ee_x,right_ee_y,right_ee_z,right_j1,right_j2,right_j3,right_j4,right_j5,right_j6,right_j7,right_ax,right_ay,right_az,right_clutch,right_scale,right_elev,right_azim,right_reach,right_valid,right_dropouts,right_elev_held,right_ik_success,right_ik_fail,right_ik_direct,right_ik_slewed,right_ik_rejected,fsr1,fsr2,btn1,btn2
0.4366,1785499027.1335,settle,,,,,,,,0.3627033226019269,0.40709185270805537,1.0171448981190263,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,-0.1601959222265484,0.6520950800355595,1.2459535684072038,,,,,,,,,,,,,,,,,,,187.0,0.0,187.0,0.0,0.0,,,,
-1.2877,1785499025.4092,settle,,,,,,,,0.3627033226019269,0.40709185270805537,1.0171448981190263,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,-0.1601959222265484,0.6520950800355595,1.2459535684072038,,,,,,,,,,,,,,,,,,,187.0,0.0,187.0,0.0,0.0,,,,
-1.2647,1785499025.4322,settle,,,,,,,,0.3627033226019269,0.40709185270805537,1.0171448981190263,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,-0.16005026592531785,0.6520841910357026,1.2459619917537879,,,,,,,,,,,,,,,,,,,187.0,0.0,187.0,0.0,0.0,,,,
-1.2435,1785499025.4534,settle,,,,,,,,0.3627033226019269,0.40709185270805537,1.0171448981190263,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,-0.16005026592531785,0.6520841910357026,1.2459619917537879,,,,,,,,,,,,,,,,,,,187.0,0.0,187.0,0.0,0.0,,,,
-1.2218,1785499025.4751,settle,,,,,,,,0.3627033226019269,0.40709185270805537,1.0171448981190263,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,-0.16005026592531785,0.6520841910357026,1.2459619917537879,,,,,,,,,,,,,,,,,,,188.0,0.0,188.0,0.0,0.0,,,,
-1.2011,1785499025.4958,settle,,,,,,,,0.3627033226019269,0.40709185270805537,1.0171448981190263,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,-0.16005026592531785,0.6520841910357026,1.2459619917537879,,,,,,,,,,,,,,,,,,,188.0,0.0,188.0,0.0,0.0,,,,
-1.1793,1785499025.5176,settle,,,,,,,,0.3627033226019269,0.40709185270805537,1.0171448981190263,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,-0.16005026592531785,0.6520841910357026,1.2459619917537879,,,,,,,,,,,,,,,,,,,188.0,0.0,188.0,0.0,0.0,,,,
-1.1582,1785499025.5387,settle,,,,,,,,0.3627033226019269,0.40709185270805537,1.0171448981190263,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,-0.16005026592531785,0.6520841910357026,1.2459619917537879,,,,,,,,,,,,,,,,,,,189.0,0.0,189.0,0.0,0.0,,,,
-1.1372,1785499025.5597,settle,,,,,,,,0.3627033226019269,0.40709185270805537,1.0171448981190263,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,-0.16005026592531785,0.6520841910357026,1.2459619917537879,,,,,,,,,,,,,,,,,,,189.0,0.0,189.0,0.0,0.0,,,,
-1.1157,1785499025.5812,settle,,,,,,,,0.3627033226019269,0.40709185270805537,1.0171448981190263,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,-0.16005026592531785,0.6520841910357026,1.2459619917537879,,,,,,,,,,,,,,,,,,,189.0,0.0,189.0,0.0,0.0,,,,
-1.0944,1785499025.6025,settle,,,,,,,,0.3627033226019269,0.40709185270805537,1.0171448981190263,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,-0.16005026592531785,0.6520841910357026,1.2459619917537879,,,,,,,,,,,,,,,,,,,190.0,0.0,190.0,0.0,0.0,,,,
-1.0738,1785499025.6231,settle,,,,,,,,0.3627033226019269,0.40709185270805537,1.0171448981190263,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,-0.16005026592531785,0.6520841910357026,1.2459619917537879,,,,,,,,,,,,,,,,,,,190.0,0.0,190.0,0.0,0.0,,,,
-1.0507,1785499025.6463,settle,,,,,,,,0.3627033226019269,0.40709185270805537,1.0171448981190263,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,-0.16005026592531785,0.6520841910357026,1.2459619917537879,,,,,,,,,,,,,,,,,,,190.0,0.0,190.0,0.0,0.0,,,,
-1.0289,1785499025.668,settle,,,,,,,,0.3627033226019269,0.40709185270805537,1.0171448981190263,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,-0.16005026592531785,0.6520841910357026,1.2459619917537879,,,,,,,,,,,,,,,,,,,190.0,0.0,190.0,0.0,0.0,,,,
-1.0081,1785499025.6888,settle,,,,,,,,0.3627033226019269,0.40709185270805537,1.0171448981190263,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,-0.16005026592531785,0.6520841910357026,1.2459619917537879,,,,,,,,,,,,,,,,,,,190.0,0.0,190.0,0.0,0.0,,,,
-0.9872,1785499025.7097,settle,,,,,,,,0.3627033226019269,0.40709185270805537,1.0171448981190263,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,-0.16005026592531785,0.6520841910357026,1.2459619917537879,,,,,,,,,,,,,,,,,,,191.0,0.0,191.0,0.0,0.0,,,,
-0.9663,1785499025.7306,settle,,,,,,,,0.3627033226019269,0.40709185270805537,1.0171448981190263,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,-0.16005026592531785,0.6520841910357026,1.2459619917537879,,,,,,,,,,,,,,,,,,,191.0,0.0,191.0,0.0,0.0,,,,
