t,wall,sim_left_j1,sim_left_j2,sim_left_j3,sim_left_j4,sim_left_j5,sim_left_j6,sim_left_j7,real_left_j1,real_left_j2,real_left_j3,real_left_j4,real_left_j5,real_left_j6,real_left_j7,master_left_x,master_left_y,master_left_z,master_left_qx,master_left_qy,master_left_qz,master_left_qw,cmd_left_x,cmd_left_y,cmd_left_z,sim_left_fresh,real_left_fresh,master_left_fresh,sim_right_j1,sim_right_j2,sim_right_j3,sim_right_j4,sim_right_j5,sim_right_j6,sim_right_j7,real_right_j1,real_right_j2,real_right_j3,real_right_j4,real_right_j5,real_right_j6,real_right_j7,master_right_x,master_right_y,master_right_z,master_right_qx,master_right_qy,master_right_qz,master_right_qw,cmd_right_x,cmd_right_y,cmd_right_z,sim_right_fresh,real_right_fresh,master_right_fresh,vr_left_engaged,vr_left_grip,vr_left_refused,vr_left_disp_m,vr_left_lag_m,vr_left_cutoff_hz,vr_left_tracked,vr_left_fresh,vr_right_engaged,vr_right_grip,vr_right_refused,vr_right_disp_m,vr_right_lag_m,vr_right_cutoff_hz,vr_right_tracked,vr_right_fresh,estop,n_detections,autonomy_left,autonomy_right
0.8851,1788063348.8037,0.3231170479828922,1.3410650281134209,-2.6150698631376166,-0.7795650143381726,-2.012200144398628,0.863600252036745,-0.9758684292018778,,,,,,,,0.560985,0.407878,1.005134,-0.558328,0.820791,0.067049,0.100385,,,,0,0,0,2.328029083664717,-1.1809750709597113,0.6057162233910107,-0.5501865108559412,2.6764972270569225,1.2378641383803346,2.7215432913229494,2.32638785863996,-1.1795039267839522,0.6049186657999774,-0.5483464663439692,2.6776244516433496,1.2380599149359606,2.723111243061903,-0.653229,0.30873,0.908805,0.534189,0.618751,0.443261,0.367845,,,,0,0,0,0,0,,,,,1,0,0,0,,,,,1,0,,0,,
0.9405,1788063348.8591,0.3231170479828922,1.3410650281134209,-2.6150698631376166,-0.7795650143381726,-2.012200144398628,0.863600252036745,-0.9758684292018778,,,,,,,,0.560985,0.407878,1.005134,-0.558328,0.820791,0.067049,0.100385,,,,1,1,1,2.328029083664717,-1.1809750709597113,0.6057162233910107,-0.5501865108559412,2.6764972270569225,1.2378641383803346,2.7215432913229494,2.326730341156144,-1.1798559966800608,0.6053273944482773,-0.548340607389571,2.677303807048104,1.238482292284847,2.723052387201812,-0.653229,0.30873,0.908805,0.534189,0.618751,0.443261,0.367845,,,,1,1,1,0,0,,,,,1,1,0,0,,,,,1,1,,0,,
0.9884,1788063348.907,0.3231170479828922,1.3410650281134209,-2.6150698631376166,-0.7795650143381726,-2.012200144398628,0.863600252036745,-0.9758684292018778,,,,,,,,0.560985,0.407878,1.005134,-0.558328,0.820791,0.067049,0.100385,,,,1,1,1,2.328008525076934,-1.1809485755438305,0.6057232461464187,-0.5502633964339146,2.6764895177952264,1.2378239857524882,2.7215662979277044,2.3270445941647737,-1.179865584059985,0.6053884474162674,-0.5483571189883295,2.677300078622578,1.238564184488367,2.7230257555909114,-0.653228,0.308729,0.908806,0.534189,0.618751,0.44326,0.367845,,,,1,1,1,0,0,,,,,1,0,0,0,,,,,1,0,,0,,
1.0348,1788063348.9534,0.3231170479828922,1.3410650281134209,-2.6150698631376166,-0.7795650143381726,-2.012200144398628,0.863600252036745,-0.9758684292018778,,,,,,,,0.560985,0.407878,1.005134,-0.558328,0.820791,0.067049,0.100385,,,,1,1,1,2.3280165347985977,-1.1809584702545892,0.6057194689452511,-0.5502343266472445,2.6764935273779646,1.2378390146157803,2.721557300478403,2.327049121538627,-1.1798890198775778,0.6054403124784967,-0.548372032690434,2.677268653321715,1.2386155834974055,2.722637733020087,-0.653227,0.308725,0.908808,0.534188,0.618752,0.44326,0.367845,,,,1,1,1,0,0,,,,,1,0,0,0,,,,,1,0,,0,,
1.0855,1788063349.0041,0.3231170479828922,1.3410650281134209,-2.6150698631376166,-0.7795650143381726,-2.012200144398628,0.863600252036745,-0.9758684292018778,1.711211894743488,0.6353248414927664,2.3369012196752657,-1.544023035724112,-0.33428264318783607,-0.5147656028947241,-2.259111083182378,0.560985,0.407878,1.005134,-0.558328,0.820791,0.067049,0.100385,,,,1,1,0,2.328017675218285,-1.1809598900676692,0.6057189579287006,-0.550230164938366,2.6764940723833157,1.2378411702304866,2.721556020300353,2.327049121538627,-1.1798890198775778,0.6054403124784967,-0.548372032690434,2.677268653321715,1.2386155834974055,2.722637733020087,-0.653227,0.308725,0.908808,0.534188,0.618752,0.44326,0.367845,,,,1,1,0,0,0,,,,,1,0,0,0,,,,,1,0,0,0,,
1.1384,1788063349.0571,0.3231170479828922,1.3410650281134209,-2.6150698631376166,-0.7795650143381726,-2.012200144398628,0.863600252036745,-0.9758684292018778,1.711211894743488,0.6353248414927664,2.3369012196752657,-1.544023035724112,-0.33428264318783607,-0.5147656028947241,-2.259111083182378,0.560985,0.407878,1.005134,-0.558328,0.820791,0.067049,0.100385,,,,1,0,1,2.3280231868662455,-1.180966752023805,0.6057164881858851,-0.5502100514007626,2.676496706393993,1.2378515883156334,2.721549833200272,2.327049121538627,-1.1798890198775778,0.6054403124784967,-0.548372032690434,2.677268653321715,1.2386155834974055,2.722637733020087,-0.653227,0.308723,0.908809,0.534188,0.618752,0.44326,0.367845,,,,1,0,1,0,0,,,,,1,0,0,0,,,,,1,0,0,0,,
1.1849,1788063349.1035,0.3231170479828922,1.3410650281134209,-2.6150698631376166,-0.7795650143381726,-2.012200144398628,0.863600252036745,-0.9758684292018778,1.711211894743488,0.6353248414927664,2.3369006870430478,-1.544022503091894,-0.33428264318783607,-0.5147656028947241,-2.259111083182378,0.560985,0.407878,1.005134,-0.558328,0.820791,0.067049,0.100385,,,,1,1,1,2.32802654583345,-1.180971311828494,0.60571591195927,-0.5501970216680008,2.6764973997078005,1.2378584873745067,2.721546102067961,2.3270517846997167,-1.1800072642299773,0.6055891166044048,-0.5485504644834692,2.67709554785086,1.2387506057646727,2.7228582427583454,-0.653228,0.308728,0.908806,0.534189,0.618751,0.44326,0.367845,,,,1,1,1,0,0,,,,,1,0,0,0,,,,,1,0,0,0,,
1.2357,1788063349.1543,0.3231170479828922,1.3410650281134209,-2.6150698631376166,-0.7795650143381726,-2.012200144398628,0.863600252036745,-0.9758684292018778,1.71121136211127,0.6353248414927664,2.3369012196752657,-1.544023035724112,-0.33428264318783607,-0.5147656028947241,-2.259111083182378,0.560985,0.407878,1.005134,-0.558328,0.820791,0.067049,0.100385,,,,1,1,1,2.3280220041567032,-1.1809649179584614,0.6057161367268383,-0.5502151131029253,2.6764969960819167,1.2378488318110032,2.7215511300450164,2.327062437344077,-1.1800914201204238,0.6056423798262064,-0.548575498197716,2.6770452141062573,1.2387848273846802,2.722845992217331,-0.653228,0.308728,0.908806,0.534189,0.618751,0.44326,0.367845,,,,1,1,1,0,0,,,,,1,0,0,0,,,,,1,0,0,0,,
1.2897,1788063349.2083,0.3231170479828922,1.3410650281134209,-2.6150698631376166,-0.7795650143381726,-2.012200144398628,0.863600252036745,-0.9758684292018778,1.71121136211127,0.6353248414927664,2.3369012196752657,-1.544023035724112,-0.33428264318783607,-0.5147656028947241,-2.259111083182378,0.560985,0.407878,1.005134,-0.558328,0.820791,0.067049,0.100385,,,,0,1,0,2.3280220041567032,-1.1809649179584614,0.6057161367268383,-0.5502151131029253,2.6764969960819167,1.2378488318110032,2.7215511300450164,2.327081345787817,-1.1801766412753063,0.6056827932957484,-0.5485856182098583,2.677003136161034,1.2388837638191765,2.7228230890319565,-0.653228,0.308728,0.908806,0.534189,0.618751,0.44326,0.367845,,,,0,1,0,0,0,,,,,1,0,0,0,,,,,1,0,0,0,,
1.339,1788063349.2576,0.3231170479828922,1.3410650281134209,-2.6150698631376166,-0.7795650143381726,-2.012200144398628,0.863600252036745,-0.9758684292018778,1.71121136211127,0.6353248414927664,2.3369012196752657,-1.544023035724112,-0.33428264318783607,-0.5147656028947241,-2.259111083182378,0.560985,0.407878,1.005134,-0.558328,0.820791,0.067049,0.100385,,,,1,0,1,2.3280091081427847,-1.1809468343199085,0.6057169487422671,-0.5502663348654836,2.6764956826420203,1.2378215176159941,2.7215654122005155,2.327081345787817,-1.1801766412753063,0.6056827932957484,-0.5485856182098583,2.677003136161034,1.2388837638191765,2.7228230890319565,-0.653228,0.308727,0.908807,0.534189,0.618751,0.44326,0.367845,,,,1,0,1,0,0,,,,,1,1,0,0,,,,,1,1,0,0,,
1.3971,1788063349.3157,0.3231170479828922,1.3410650281134209,-2.6150698631376166,-0.7795650143381726,-2.012200144398628,0.863600252036745,-0.9758684292018778,1.711211894743488,0.6353243754395755,2.3369012196752657,-1.544023035724112,-0.33428264318783607,-0.5147656028947241,-2.259111083182378,0.560985,0.407878,1.005134,-0.558328,0.820791,0.067049,0.100385,,,,1,1,1,2.3280091081427847,-1.1809468343199085,0.6057169487422671,-0.5502663348654836,2.6764956826420203,1.2378215176159941,2.7215654122005155,2.3271146353014425,-1.1802283066004537,0.6057544323290716,-0.5486015971763988,2.6768366885929042,1.2389390244117957,2.7227927289955294,-0.653227,0.308723,0.908809,0.534188,0.618752,0.44326,0.367845,,,,1,1,1,0,0,,,,,1,0,0,0,,,,,1,0,0,0,,
